season_code,league_name,division,Date,HomeTeam,AwayTeam,result,result_ht,avg_home_score_5,avg_home_score_ht_5,avg_home_shots_on_target_5,avg_home_shots_5,avg_home_corners_5,avg_home_fouls_5,avg_home_yellow_5,avg_home_red_5,avg_away_score_5,avg_away_score_ht_5,avg_away_shots_on_target_5,avg_away_shots_5,avg_away_corners_5,avg_away_fouls_5,avg_away_yellow_5,avg_away_red_5,elo,elo_away,elo_diff
1617,Premier League,E0,2016-09-24,Arsenal,Chelsea,0,0,2.5,1.0,3.5,13.0,5.5,11.5,2.5,0.0,2.0,0.5,5.5,20.5,8.0,9.0,3.5,0.0,109.928,109.364,0.564
1617,Premier League,E0,2016-09-24,Bournemouth,Everton,0,0,1.0,0.0,4.0,10.5,7.0,8.0,0.5,0.0,2.5,0.5,8.0,16.5,4.0,9.0,1.0,0.0,90.499,119.428,-28.929
1617,Premier League,E0,2016-09-24,Liverpool,Hull,0,0,4.0,2.0,11.0,17.0,1.0,4.0,1.0,0.0,1.5,0.0,3.5,11.5,6.0,6.5,0.0,0.0,110.069,99.86,10.209
1617,Premier League,E0,2016-09-24,Man United,Leicester,0,0,1.5,1.0,4.0,13.0,4.0,13.0,2.0,0.0,1.0,0.5,4.0,15.0,5.0,12.5,2.0,0.0,104.714,100.075,4.639
1617,Premier League,E0,2016-09-24,Middlesbrough,Tottenham,2,2,1.0,1.0,3.0,12.0,7.5,11.5,2.0,0.0,2.5,0.5,6.0,16.5,7.0,16.0,1.0,0.0,94.859,114.296,-19.437
1617,Premier League,E0,2016-09-24,Stoke,West Brom,1,1,0.5,0.0,2.5,11.5,8.5,12.5,3.0,0.0,0.5,0.0,2.5,12.5,5.5,13.0,2.5,0.0,80.569,99.787,-19.218
1617,Premier League,E0,2016-09-24,Sunderland,Crystal Palace,2,0,0.5,0.0,3.5,14.5,6.5,11.0,1.0,0.0,1.0,0.5,3.0,11.0,5.0,9.0,2.5,0.0,80.776,100.142,-19.366
1617,Premier League,E0,2016-09-24,Swansea,Man City,2,1,1.0,0.0,2.5,9.5,4.5,12.0,1.5,0.0,3.0,2.0,6.0,15.0,5.5,11.5,3.0,0.0,90.139,124.433,-34.294
1617,Premier League,E0,2016-09-25,West Ham,Southampton,2,2,1.5,1.0,3.0,17.0,2.5,12.5,2.5,0.0,0.5,0.5,3.0,12.0,0.5,8.0,2.5,0.0,85.139,95.146,-10.007
1617,Premier League,E0,2016-09-26,Burnley,Watford,0,0,1.0,0.667,2.333,8.667,4.333,12.333,1.667,0.0,2.5,1.5,4.5,9.0,3.0,13.5,2.0,0.5,90.42,100.357,-9.937
1617,Premier League,E0,2016-09-30,Everton,Crystal Palace,1,0,1.667,1.333,7.0,14.667,6.667,9.667,1.333,0.0,1.667,0.333,3.333,14.0,5.0,10.0,2.333,0.0,114.013,104.864,9.149
1617,Premier League,E0,2016-10-01,Hull,Chelsea,2,1,1.0,0.333,3.0,9.333,2.667,8.667,1.333,0.333,1.333,0.333,4.333,16.667,5.667,9.667,3.0,0.0,95.007,104.372,-9.365
1617,Premier League,E0,2016-10-01,Sunderland,West Brom,1,2,1.0,0.333,3.667,13.333,5.333,12.333,0.667,0.0,0.667,0.0,2.667,11.333,5.667,13.0,3.0,0.0,76.054,99.511,-23.457
1617,Premier League,E0,2016-10-01,Swansea,Liverpool,2,0,1.0,0.333,3.333,10.667,3.667,13.0,1.667,0.0,1.75,1.0,5.0,17.0,6.25,13.0,2.5,0.0,85.631,114.922,-29.291
1617,Premier League,E0,2016-10-01,Watford,Bournemouth,1,2,1.667,0.333,4.333,10.0,2.667,17.333,4.333,0.0,0.333,0.333,3.333,8.0,5.0,12.0,1.0,0.333,95.214,95.914,-0.7
1617,Premier League,E0,2016-10-01,West Ham,Middlesbrough,1,1,1.0,0.667,2.333,15.667,3.667,11.333,3.333,0.0,1.0,1.0,1.667,7.333,2.667,13.333,1.667,0.0,80.283,90.138,-9.855
1617,Premier League,E0,2016-10-02,Burnley,Arsenal,2,1,1.25,0.75,2.75,9.75,5.0,12.0,1.5,0.0,2.333,1.333,6.667,15.667,4.333,11.333,1.667,0.0,95.563,114.92,-19.357
1617,Premier League,E0,2016-10-02,Leicester,Southampton,1,1,1.667,0.667,4.333,11.667,4.333,11.667,1.0,0.0,1.333,0.667,5.0,14.0,1.0,10.0,2.333,0.0,95.142,100.002,-4.86
1617,Premier League,E0,2016-10-02,Man United,Stoke,1,1,2.333,2.0,5.0,14.0,5.333,11.667,1.333,0.0,0.667,0.0,2.0,10.333,4.333,11.333,2.333,0.0,109.647,80.845,28.802
1617,Premier League,E0,2016-10-02,Tottenham,Man City,0,0,1.0,0.0,6.0,20.667,9.667,12.333,2.333,0.0,3.0,1.667,5.333,16.0,6.0,10.667,3.333,0.0,119.017,128.941,-9.924
1617,Premier League,E0,2016-10-15,Arsenal,Swansea,0,0,2.667,1.667,4.0,13.333,6.667,10.667,1.667,0.0,0.667,0.0,5.0,11.667,3.667,11.0,1.667,0.0,119.642,81.052,38.59
1617,Premier League,E0,2016-10-15,Bournemouth,Hull,0,0,1.0,0.333,3.0,11.0,6.333,8.667,1.0,0.0,1.333,0.0,2.667,8.333,4.667,7.0,0.667,0.333,95.904,90.142,5.762
1617,Premier League,E0,2016-10-15,Chelsea,Leicester,0,0,2.0,0.667,6.667,16.667,7.333,9.333,2.667,0.0,1.0,0.333,3.667,13.333,5.333,12.333,2.0,0.0,109.237,95.212,14.025
1617,Premier League,E0,2016-10-15,Crystal Palace,West Ham,2,2,1.667,0.667,5.667,17.333,7.667,14.0,2.0,0.0,1.333,0.0,3.333,13.0,3.667,10.667,2.0,0.0,104.996,80.425,24.571
1617,Premier League,E0,2016-10-15,Man City,Everton,1,1,3.0,1.667,7.0,19.333,6.333,8.0,1.0,0.333,1.667,0.333,6.0,15.333,3.667,10.667,1.333,0.0,123.798,113.881,9.917
1617,Premier League,E0,2016-10-15,Stoke,Sunderland,0,0,0.667,0.0,2.333,11.667,7.667,11.333,3.0,0.0,0.667,0.0,2.333,6.0,4.0,12.667,3.0,0.333,81.259,76.391,4.868
1617,Premier League,E0,2016-10-15,West Brom,Tottenham,1,1,1.667,1.333,4.0,10.667,4.667,14.0,2.0,0.0,2.333,1.0,5.667,17.333,8.0,13.667,1.0,0.0,99.174,124.16,-24.986
1617,Premier League,E0,2016-10-16,Middlesbrough,Watford,2,1,1.0,0.667,2.667,10.0,5.667,12.333,2.0,0.0,1.667,1.0,4.0,10.0,4.0,14.0,2.333,0.333,89.996,95.224,-5.228
1617,Premier League,E0,2016-10-16,Southampton,Burnley,0,1,1.0,0.0,6.333,19.667,6.0,12.333,1.333,0.0,0.0,0.0,1.0,6.5,3.0,9.0,1.5,0.0,99.932,90.841,9.091
1617,Premier League,E0,2016-10-17,Liverpool,Man United,1,1,4.5,2.5,11.5,24.5,7.0,6.0,1.0,0.0,1.667,0.333,6.0,18.333,5.0,11.667,2.667,0.0,119.501,109.233,10.268
1617,Premier League,E0,2016-10-22,Arsenal,Middlesbrough,1,1,2.75,1.75,4.5,14.0,6.25,9.75,1.25,0.25,1.0,0.75,2.0,7.75,3.25,13.0,2.0,0.0,124.089,85.071,39.018
1617,Premier League,E0,2016-10-22,Bournemouth,Tottenham,1,1,2.25,1.0,4.75,13.75,6.0,8.5,0.75,0.0,2.0,0.75,6.25,18.0,8.0,12.75,1.25,0.0,100.821,123.801,-22.98
1617,Premier League,E0,2016-10-22,Burnley,Everton,0,0,1.0,0.6,2.4,9.8,4.4,10.0,1.2,0.0,1.5,0.25,5.0,12.25,3.0,10.25,1.5,0.0,85.972,114.024,-28.052
1617,Premier League,E0,2016-10-22,Hull,Stoke,2,2,0.75,0.25,3.0,9.0,3.25,9.75,1.5,0.25,0.75,0.0,3.0,9.5,3.75,10.75,1.75,0.0,85.225,86.189,-0.964
1617,Premier League,E0,2016-10-22,Leicester,Crystal Palace,0,0,1.25,0.5,3.5,11.0,4.0,11.0,1.0,0.0,1.5,0.25,3.0,13.0,6.0,10.25,2.75,0.0,90.414,99.643,-9.229
1617,Premier League,E0,2016-10-22,Liverpool,West Brom,0,0,3.0,1.667,8.667,19.333,5.667,8.667,0.667,0.0,0.75,0.25,3.75,12.75,5.5,13.0,3.0,0.0,119.353,99.533,19.82
1617,Premier League,E0,2016-10-22,Swansea,Watford,1,1,1.0,0.5,3.25,10.0,3.5,12.5,1.75,0.0,1.5,0.75,3.5,8.5,4.5,13.0,2.0,0.25,76.605,100.149,-23.544
1617,Premier League,E0,2016-10-22,West Ham,Sunderland,0,1,1.0,0.5,2.25,16.5,3.75,11.75,3.0,0.0,0.5,0.0,2.0,7.25,4.0,12.75,2.5,0.25,85.778,71.461,14.317
1617,Premier League,E0,2016-10-23,Chelsea,Man United,0,0,2.25,1.0,6.5,16.5,7.5,8.5,2.25,0.0,1.25,0.25,4.75,15.5,4.0,13.75,3.0,0.0,114.035,109.381,4.654
1617,Premier League,E0,2016-10-23,Man City,Southampton,1,2,2.5,1.25,7.25,19.25,8.0,7.75,0.75,0.25,1.0,0.5,5.0,13.25,2.25,9.75,1.75,0.0,123.655,104.801,18.854
1617,Premier League,E0,2016-10-29,Crystal Palace,Liverpool,2,2,1.25,0.5,5.0,16.0,7.5,13.5,1.75,0.0,1.8,0.8,5.2,17.2,7.0,12.2,2.4,0.0,94.51,124.068,-29.558
1617,Premier League,E0,2016-10-29,Man United,Burnley,1,1,2.0,1.5,6.0,16.5,7.25,12.25,1.75,0.0,0.333,0.0,1.0,6.333,3.333,9.333,1.667,0.0,104.448,91.375,13.073
1617,Premier League,E0,2016-10-29,Middlesbrough,Bournemouth,0,0,0.75,0.5,2.75,10.0,5.25,13.0,2.5,0.0,0.75,0.5,3.0,8.75,5.0,12.0,1.75,0.25,85.63,101.151,-15.521
1617,Premier League,E0,2016-10-29,Sunderland,Arsenal,2,2,1.0,0.25,3.25,11.75,5.5,11.0,0.75,0.0,2.0,1.0,5.75,16.25,4.75,9.25,1.25,0.0,66.667,123.53,-56.863
1617,Premier League,E0,2016-10-29,Tottenham,Leicester,1,0,1.25,0.5,6.25,18.75,8.25,14.25,2.25,0.0,0.75,0.25,2.75,11.25,5.25,12.25,1.75,0.0,123.471,95.547,27.924
1617,Premier League,E0,2016-10-29,Watford,Hull,0,1,1.75,0.25,5.0,11.75,3.0,17.25,4.0,0.0,1.25,0.25,3.0,9.0,4.5,8.75,1.25,0.25,99.811,80.239,19.572
1617,Premier League,E0,2016-10-29,West Brom,Man City,2,2,1.5,1.0,4.0,10.0,4.75,14.0,2.0,0.0,2.25,1.25,5.5,15.0,5.25,10.5,3.0,0.0,94.818,123.384,-28.566
1617,Premier League,E0,2016-10-30,Everton,West Ham,0,1,1.5,1.25,6.0,14.25,7.5,11.25,2.25,0.0,1.25,0.25,3.5,12.75,4.25,11.25,2.25,0.25,108.621,90.572,18.049
1617,Premier League,E0,2016-10-30,Southampton,Chelsea,2,2,1.5,0.0,8.25,23.25,6.5,12.0,1.25,0.0,1.5,0.25,5.5,18.0,6.0,11.0,2.75,0.0,105.072,118.968,-13.896
1617,Premier League,E0,2016-10-31,Stoke,Swansea,0,1,1.0,0.5,3.25,13.25,7.25,11.0,2.5,0.0,1.0,0.25,5.25,12.0,4.25,10.75,1.5,0.0,91.175,76.943,14.232
1617,Premier League,E0,2016-11-05,Bournemouth,Sunderland,2,1,1.8,0.8,4.0,12.6,6.2,8.8,1.0,0.0,0.4,0.0,2.0,7.8,3.6,12.8,3.0,0.2,95.928,62.478,33.45
1617,Premier League,E0,2016-11-05,Burnley,Crystal Palace,0,0,1.4,0.8,2.4,9.6,3.4,11.2,1.0,0.0,1.4,0.2,3.8,15.0,6.4,9.8,2.2,0.0,91.563,89.934,1.629
1617,Premier League,E0,2016-11-05,Chelsea,Everton,0,0,2.6,1.2,6.4,16.0,7.0,8.2,2.4,0.0,1.4,0.2,5.6,13.8,4.0,11.2,1.8,0.0,123.768,113.361,10.407
1617,Premier League,E0,2016-11-05,Man City,Middlesbrough,1,0,2.2,1.0,6.4,18.2,8.4,8.4,1.2,0.2,0.8,0.6,2.4,8.4,3.2,13.0,1.6,0.0,127.974,90.853,37.121
1617,Premier League,E0,2016-11-05,West Ham,Stoke,1,1,1.0,0.4,2.4,17.2,4.2,11.4,2.8,0.0,1.0,0.2,3.6,10.0,4.4,10.2,2.0,0.0,85.832,95.97,-10.138
1617,Premier League,E0,2016-11-06,Arsenal,Tottenham,1,0,2.2,1.4,4.6,13.0,6.6,9.0,1.2,0.2,1.6,0.6,5.8,17.6,7.2,13.2,1.8,0.0,127.719,123.07,4.649
1617,Premier League,E0,2016-11-06,Hull,Southampton,0,2,0.6,0.2,2.8,9.0,3.6,11.0,1.6,0.2,1.0,0.6,4.4,11.8,2.4,9.8,2.0,0.0,75.52,100.272,-24.752
1617,Premier League,E0,2016-11-06,Leicester,West Brom,2,1,1.6,0.6,3.6,12.2,4.8,10.8,0.8,0.0,0.8,0.2,3.2,11.4,4.8,13.0,3.0,0.0,95.948,90.228,5.72
1617,Premier League,E0,2016-11-06,Liverpool,Watford,0,0,2.75,1.75,8.25,19.75,5.0,8.75,0.75,0.0,1.2,0.6,3.2,8.8,4.0,13.6,1.8,0.2,128.644,104.53,24.114
1617,Premier League,E0,2016-11-06,Swansea,Man United,2,2,0.8,0.4,3.6,10.2,4.2,13.0,1.8,0.0,1.0,0.2,4.8,15.6,4.6,14.4,2.8,0.0,72.148,104.26,-32.112
1617,Premier League,E0,2016-11-19,Crystal Palace,Man City,2,2,1.4,0.8,5.2,14.2,6.6,13.8,1.6,0.0,2.6,1.4,6.0,16.2,5.6,10.4,3.0,0.0,84.957,127.442,-42.485
1617,Premier League,E0,2016-11-19,Everton,Swansea,1,2,1.6,1.0,6.0,14.8,7.6,12.0,2.2,0.0,1.0,0.4,5.4,12.4,4.2,11.4,1.2,0.0,108.511,67.609,40.902
1617,Premier League,E0,2016-11-19,Man United,Arsenal,1,1,1.6,1.2,7.0,20.6,9.6,12.2,1.6,0.2,2.4,1.0,6.0,17.2,5.4,10.0,1.6,0.0,108.799,127.652,-18.853
1617,Premier League,E0,2016-11-19,Southampton,Liverpool,1,1,1.2,0.0,6.8,20.4,6.6,12.2,1.0,0.0,1.8,1.2,5.8,17.4,6.8,9.8,2.2,0.0,94.916,133.298,-38.382
1617,Premier League,E0,2016-11-19,Stoke,Bournemouth,2,2,1.4,0.6,3.4,14.0,7.0,10.2,2.4,0.0,0.6,0.4,3.0,10.0,5.4,10.6,1.6,0.2,95.824,90.448,5.376
1617,Premier League,E0,2016-11-19,Sunderland,Hull,0,0,1.0,0.2,2.8,10.0,4.4,10.6,1.4,0.0,1.0,0.2,2.8,8.8,4.0,8.6,1.4,0.2,67.958,80.876,-12.918
1617,Premier League,E0,2016-11-19,Tottenham,West Ham,0,2,1.2,0.6,6.0,19.4,8.2,13.6,2.4,0.0,1.0,0.2,3.4,12.8,5.0,11.4,2.4,0.2,123.137,85.978,37.159
1617,Premier League,E0,2016-11-19,Watford,Leicester,0,0,1.6,0.2,4.0,13.8,3.8,16.4,3.4,0.0,0.8,0.2,2.4,10.2,4.4,13.8,2.2,0.0,99.876,90.866,9.01
1617,Premier League,E0,2016-11-20,Middlesbrough,Chelsea,2,2,1.0,0.6,2.8,10.0,5.0,11.0,2.2,0.0,1.6,0.4,5.8,17.0,5.4,12.0,2.2,0.0,91.385,128.618,-37.233
1617,Premier League,E0,2016-11-21,West Brom,Burnley,0,0,1.2,0.8,3.4,9.8,4.0,14.6,2.4,0.0,0.25,0.0,1.0,6.5,2.75,9.25,2.0,0.0,95.31,96.54,-1.23
1617,Premier League,E0,2016-11-26,Burnley,Man City,2,1,1.6,0.8,3.4,11.8,4.0,10.6,1.2,0.0,2.2,1.2,5.6,15.8,5.6,10.8,2.6,0.0,91.522,131.834,-40.312
1617,Premier League,E0,2016-11-26,Chelsea,Tottenham,0,1,3.2,1.8,7.0,17.0,6.4,6.0,1.4,0.0,1.6,0.6,5.6,17.0,6.4,13.8,2.2,0.0,133.084,127.604,5.48
1617,Premier League,E0,2016-11-26,Hull,West Brom,1,2,0.6,0.0,2.2,7.4,2.8,12.0,1.2,0.2,1.0,0.2,3.6,11.0,4.8,11.6,3.0,0.0,75.69,100.328,-24.638
1617,Premier League,E0,2016-11-26,Leicester,Middlesbrough,1,1,1.8,0.6,3.8,11.6,5.4,10.2,0.6,0.0,0.6,0.2,2.4,7.8,3.4,13.2,2.0,0.0,85.996,86.919,-0.923
